No.;Time ;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jiter
127;0,513776;;0,513776;0,513776;0;;-0,00017;2,8E-05;0,000198
128;0,513776;;0,513776;0,513946;0,00017;;2,8E-05;-0,000312;-0,00034
129;0,513946;;0,513946;0,514088;0,000142;;-0,000312;0,000454;0,000766
130;0,514088;;0,514088;0,514542;0,000454;;0,000454;-0,00048;-0,000934
131;0,514542;;0,514542;0,514542;0;;-0,00048;-0,012389;-0,011909
132;0,514542;;0,514542;0,515022;0,00048;;-0,012389;-0,024485;-0,012096
133;0,515022;;0,515022;0,527891;0,012869;;-0,024485;0,036684;0,061169
134;0,527891;;0,527891;0,565245;0,037354;;0,036684;0,00019;-0,036494
135;0,565245;;0,565245;0,565915;0,00067;;0,00019;0,00048;0,00029
136;0,565915;;0,565915;0,566395;0,00048;;0,00048;-0,000358;-0,000838
137;0,566395;;0,566395;0,566395;0;;-0,000358;-0,000503;-0,000145
138;0,566395;;0,566395;0,566753;0,000358;;-0,000503;0,000261;0,000764
139;0,566753;;0,566753;0,567614;0,000861;;0,000261;0,0006;0,000339
140;0,567614;;0,567614;0,568214;0,0006;;0,0006;-0,000377;-0,000977
141;0,568214;;0,568214;0,568214;0;;-0,000377;-8,1E-05;0,000296
142;0,568214;;0,568214;0,568591;0,000377;;-8,1E-05;0,000235;0,000316
143;0,568591;;0,568591;0,569049;0,000458;;0,000235;-4,3E-05;-0,000278
144;0,569049;;0,569049;0,569272;0,000223;;-4,3E-05;-0,000322;-0,000279
145;0,569272;;0,569272;0,569538;0,000266;;-0,000322;0,000588;0,00091
146;0,569538;;0,569538;0,570126;0,000588;;0,000588;-0,001194;-0,001782
147;0,570126;;0,570126;0,570126;0;;-0,001194;0,001194;0,002388
148;0,570126;;0,570126;0,57132;0,001194;;0,001194;0;-0,001194
149;0,57132;;0,57132;0,57132;0;;0;-0,011965;-0,011965
150;0,57132;;0,57132;0,57132;0;;-0,011965;-0,003736;0,008229
151;0,57132;;0,57132;0,583285;0,011965;;-0,003736;0,014873;0,018609
152;0,583285;;0,583285;0,598986;0,015701;;0,014873;0,000304;-0,014569
153;0,598986;;0,598986;0,599814;0,000828;;0,000304;0,000524;0,00022
154;0,599814;;0,599814;0,600338;0,000524;;0,000524;0;-0,000524
155;0,600338;;0,600338;0,600338;0;;0;-0,008389;-0,008389
156;0,600338;;0,600338;0,600338;0;;-0,008389;0,007758;0,016147
157;0,600338;;0,600338;0,608727;0,008389;;0,007758;-0,115174;-0,122932
158;0,608727;;0,608727;0,609358;0,000631;;-0,115174;0,115658;0,230832
159;0,609358;;0,609358;0,725163;0,115805;;0,115658;0,000147;-0,115511
160;0,725163;;0,725163;0,72531;0,000147;;0,000147;-0,000462;-0,000609
161;0,72531;;0,72531;0,72531;0;;-0,000462;-0,000778;-0,000316
162;0,72531;;0,72531;0,725772;0,000462;;-0,000778;0,00096;0,001738
163;0,725772;;0,725772;0,727012;0,00124;;0,00096;-0,000258;-0,001218
164;0,727012;;0,727012;0,727292;0,00028;;-0,000258;-0,000602;-0,000344
165;0,727292;;0,727292;0,72783;0,000538;;-0,000602;0,000927;0,001529
166;0,72783;;0,72783;0,72897;0,00114;;0,000927;0,000213;-0,000714
167;0,72897;;0,72897;0,729183;0,000213;;0,000213;-0,000922;-0,001135
168;0,729183;;0,729183;0,729183;0;;-0,000922;0,000922;0,001844
169;0,729183;;0,729183;0,730105;0,000922;;0,000922;0;-0,000922
170;0,730105;;0,730105;0,730105;0;;0;-0,002633;-0,002633
171;0,730105;;0,730105;0,730105;0;;-0,002633;0,002633;0,005266
172;0,730105;;0,730105;0,732738;0,002633;;0,002633;0;-0,002633
173;0,732738;;0,732738;0,732738;0;;0;0;0
174;0,732738;;0,732738;0,732738;0;;0;-0,000358;-0,000358
175;0,732738;;0,732738;0,732738;0;;-0,000358;0,000191;0,000549
176;0,732738;;0,732738;0,733096;0,000358;;0,000191;6,6E-05;-0,000125
177;0,733096;;0,733096;0,733263;0,000167;;6,6E-05;3E-05;-3,6E-05
178;0,733263;;0,733263;0,733364;0,000101;;3E-05;8E-06;-2,2E-05
179;0,733364;;0,733364;0,733435;7,1E-05;;8E-06;9E-06;1E-06
180;0,733435;;0,733435;0,733498;6,3E-05;;9E-06;-0,004344;-0,004353
181;0,733498;;0,733498;0,733552;5,4E-05;;-0,004344;0,003131;0,007475
182;0,733552;;0,733552;0,73795;0,004398;;0,003131;0,000887;-0,002244
183;0,73795;;0,73795;0,739217;0,001267;;0,000887;0,00038;-0,000507
184;0,739217;;0,739217;0,739597;0,00038;;0,00038;-0,008483;-0,008863
185;0,739597;;0,739597;0,739597;0;;-0,008483;0,007251;0,015734
186;0,739597;;0,739597;0,74808;0,008483;;0,007251;0,001232;-0,006019
187;0,74808;;0,74808;0,749312;0,001232;;0,001232;0;-0,001232
188;0,749312;;0,749312;0,749312;0;;0;-0,002131;-0,002131
189;0,749312;;0,749312;0,749312;0;;-0,002131;-0,00353;-0,001399
190;0,749312;;0,749312;0,751443;0,002131;;-0,00353;0,005311;0,008841
191;0,751443;;0,751443;0,757104;0,005661;;0,005311;-0,001097;-0,006408
192;0,757104;;0,757104;0,757454;0,00035;;-0,001097;0,000999;0,002096
193;0,757454;;0,757454;0,758901;0,001447;;0,000999;-0,005152;-0,006151
194;0,758901;;0,758901;0,759349;0,000448;;-0,005152;0,005018;0,01017
195;0,759349;;0,759349;0,764949;0,0056;;0,005018;0,000582;-0,004436
196;0,764949;;0,764949;0,765531;0,000582;;0,000582;-0,000288;-0,00087
197;0,765531;;0,765531;0,765531;0;;-0,000288;-0,005485;-0,005197
198;0,765531;;0,765531;0,765819;0,000288;;-0,005485;-0,07884;-0,073355
199;0,765819;;0,765819;0,771592;0,005773;;-0,07884;0,084613;0,163453
200;0,771592;;0,771592;0,856205;0,084613;;0,084613;0;-0,084613
201;0,856205;;0,856205;0,856205;0;;0;0;0
202;0,856205;;0,856205;0,856205;0;;0;0;0
203;0,856205;;0,856205;0,856205;0;;0;0;0
204;0,856205;;0,856205;0,856205;0;;0;0;0
205;0,856205;;0,856205;0,856205;0;;0;0;0
206;0,856205;;0,856205;0,856205;0;;0;-0,000781;-0,000781
207;0,856205;;0,856205;0,856205;0;;-0,000781;-0,001427;-0,000646
208;0,856205;;0,856205;0,856986;0,000781;;-0,001427;0,000973;0,0024
209;0,856986;;0,856986;0,859194;0,002208;;0,000973;0,001235;0,000262
210;0,859194;;0,859194;0,860429;0,001235;;0,001235;-0,005098;-0,006333
211;0,860429;;0,860429;0,860429;0;;-0,005098;-0,011529;-0,006431
212;0,860429;;0,860429;0,865527;0,005098;;-0,011529;0,016395;0,027924
213;0,865527;;0,865527;0,882154;0,016627;;0,016395;-0,000351;-0,016746
214;0,882154;;0,882154;0,882386;0,000232;;-0,000351;-0,012156;-0,011805
215;0,882386;;0,882386;0,882969;0,000583;;-0,012156;0,007772;0,019928
216;0,882969;;0,882969;0,895708;0,012739;;0,007772;0,004789;-0,002983
217;0,895708;;0,895708;0,900675;0,004967;;0,004789;-0,000199;-0,004988
218;0,900675;;0,900675;0,900853;0,000178;;-0,000199;-0,00858;-0,008381
219;0,900853;;0,900853;0,90123;0,000377;;-0,00858;0,008785;0,017365
220;0,90123;;0,90123;0,910187;0,008957;;0,008785;-0,004;-0,012785
221;0,910187;;0,910187;0,910359;0,000172;;-0,004;-0,062536;-0,058536
222;0,910359;;0,910359;0,914531;0,004172;;-0,062536;0,066361;0,128897
223;0,914531;;0,914531;0,981239;0,066708;;0,066361;0,000347;-0,066014
224;0,981239;;0,981239;0,981586;0,000347;;0,000347;-0,000188;-0,000535
225;0,981586;;0,981586;0,981586;0;;-0,000188;-0,000805;-0,000617
226;0,981586;;0,981586;0,981774;0,000188;;-0,000805;-0,004138;-0,003333
227;0,981774;;0,981774;0,982767;0,000993;;-0,004138;0,004177;0,008315
228;0,982767;;0,982767;0,987898;0,005131;;0,004177;0,000954;-0,003223
229;0,987898;;0,987898;0,988852;0,000954;;0,000954;-0,000584;-0,001538
230;0,988852;;0,988852;0,988852;0;;-0,000584;0,000148;0,000732
231;0,988852;;0,988852;0,989436;0,000584;;0,000148;-0,000851;-0,000999
232;0,989436;;0,989436;0,989872;0,000436;;-0,000851;0,001096;0,001947
233;0,989872;;0,989872;0,991159;0,001287;;0,001096;-0,000578;-0,001674
234;0,991159;;0,991159;0,99135;0,000191;;-0,000578;0,000769;0,001347
235;0,99135;;0,99135;0,992119;0,000769;;0,000769;-0,008863;-0,009632
236;0,992119;;0,992119;0,992119;0;;-0,008863;0,007969;0,016832
237;0,992119;;0,992119;1,000982;0,008863;;0,007969;0,000894;-0,007075
238;1,000982;;1,000982;1,001876;0,000894;;0,000894;-0,000611;-0,001505
239;1,001876;;1,001876;1,001876;0;;-0,000611;-0,001272;-0,000661
240;1,001876;;1,001876;1,002487;0,000611;;-0,001272;-0,002814;-0,001542
241;1,002487;;1,002487;1,00437;0,001883;;-0,002814;0,003936;0,00675
242;1,00437;;1,00437;1,009067;0,004697;;0,003936;0,000761;-0,003175
243;1,009067;;1,009067;1,009828;0,000761;;0,000761;-0,001227;-0,001988
244;1,009828;;1,009828;1,009828;0;;-0,001227;-0,005692;-0,004465
245;1,009828;;1,009828;1,011055;0,001227;;-0,005692;0,006444;0,012136
246;1,011055;;1,011055;1,017974;0,006919;;0,006444;-0,003073;-0,009517
247;1,017974;;1,017974;1,018449;0,000475;;-0,003073;-0,02451;-0,021437
248;1,018449;;1,018449;1,021997;0,003548;;-0,02451;0,027428;0,051938
249;1,021997;;1,021997;1,050055;0,028058;;0,027428;0,00063;-0,026798
250;1,050055;;1,050055;1,050685;0,00063;;0,00063;0;-0,00063
251;1,050685;;1,050685;1,050685;0;;0;-0,00527;-0,00527
252;1,050685;;1,050685;1,050685;0;;-0,00527;0,004463;0,009733
253;1,050685;;1,050685;1,055955;0,00527;;0,004463;-3,5E-05;-0,004498
254;1,055955;;1,055955;1,056762;0,000807;;-3,5E-05;0,000842;0,000877
255;1,056762;;1,056762;1,057604;0,000842;;0,000842;0;-0,000842
256;1,057604;;1,057604;1,057604;0;;0;-0,000876;-0,000876
257;1,057604;;1,057604;1,057604;0;;-0,000876;0,000876;0,001752
258;1,057604;;1,057604;1,05848;0,000876;;0,000876;0;-0,000876
259;1,05848;;1,05848;1,05848;0;;0;0;0
260;1,05848;;1,05848;1,05848;0;;0;-0,000183;-0,000183
261;1,05848;;1,05848;1,05848;0;;-0,000183;-0,000232;-4,9E-05
262;1,05848;;1,05848;1,058663;0,000183;;-0,000232;-0,000431;-0,000199
263;1,058663;;1,058663;1,059078;0,000415;;-0,000431;-8,5E-05;0,000346
264;1,059078;;1,059078;1,059924;0,000846;;-8,5E-05;0,000931;0,001016
265;1,059924;;1,059924;1,060855;0,000931;;0,000931;0;-0,000931
266;1,060855;;1,060855;1,060855;0;;0;-0,011124;-0,011124
267;1,060855;;1,060855;1,060855;0;;-0,011124;-0,005171;0,005953
268;1,060855;;1,060855;1,071979;0,011124;;-0,005171;0,005466;0,010637
269;1,071979;;1,071979;1,088274;0,016295;;0,005466;0,009871;0,004405
270;1,088274;;1,088274;1,099103;0,010829;;0,009871;0,000161;-0,00971
271;1,099103;;1,099103;1,100061;0,000958;;0,000161;0,000797;0,000636
272;1,100061;;1,100061;1,100858;0,000797;;0,000797;0;-0,000797
273;1,100858;;1,100858;1,100858;0;;0;-0,0007;-0,0007
274;1,100858;;1,100858;1,100858;0;;-0,0007;0,0007;0,0014
275;1,100858;;1,100858;1,101558;0,0007;;0,0007;0;-0,0007
276;1,101558;;1,101558;1,101558;0;;0;-0,000868;-0,000868
277;1,101558;;1,101558;1,101558;0;;-0,000868;0,000868;0,001736
278;1,101558;;1,101558;1,102426;0,000868;;0,000868;0;-0,000868
279;1,102426;;1,102426;1,102426;0;;0;0;0
280;1,102426;;1,102426;1,102426;0;;0;-0,000303;-0,000303
281;1,102426;;1,102426;1,102426;0;;-0,000303;-0,013417;-0,013114
282;1,102426;;1,102426;1,102729;0,000303;;-0,013417;-0,031481;-0,018064
283;1,102729;;1,102729;1,116449;0,01372;;-0,031481;0,042538;0,074019
284;1,116449;;1,116449;1,16165;0,045201;;0,042538;0,002663;-0,039875
285;1,16165;;1,16165;1,164313;0,002663;;0,002663;0;-0,002663
286;1,164313;;1,164313;1,164313;0;;0;0;0
287;1,164313;;1,164313;1,164313;0;;0;0;0
288;1,164313;;1,164313;1,164313;0;;0;0;0
289;1,164313;;1,164313;1,164313;0;;0;0;0
290;1,164313;;1,164313;1,164313;0;;0;0;0
291;1,164313;;1,164313;1,164313;0;;0;-0,000436;-0,000436
292;1,164313;;1,164313;1,164313;0;;-0,000436;0,000261;0,000697
293;1,164313;;1,164313;1,164749;0,000436;;0,000261;6,1E-05;-0,0002
294;1,164749;;1,164749;1,164924;0,000175;;6,1E-05;3,8E-05;-2,3E-05
295;1,164924;;1,164924;1,165038;0,000114;;3,8E-05;-0,002813;-0,002851
296;1,165038;;1,165038;1,165114;7,6E-05;;-0,002813;0,00207;0,004883
297;1,165114;;1,165114;1,168003;0,002889;;0,00207;-0,000172;-0,002242
298;1,168003;;1,168003;1,168822;0,000819;;-0,000172;0,000991;0,001163
299;1,168822;;1,168822;1,169813;0,000991;;0,000991;0;-0,000991
300;1,169813;;1,169813;1,169813;0;;0;0;0
301;1,169813;;1,169813;1,169813;0;;0;0;0
302;1,169813;;1,169813;1,169813;0;;0;-0,000358;-0,000358
303;1,169813;;1,169813;1,169813;0;;-0,000358;-0,01288;-0,012522
304;1,169813;;1,169813;1,170171;0,000358;;-0,01288;0,013239;0,026119
305;1,170171;;1,170171;1,183409;0,013238;;0,013239;-0,025702;-0,038941
306;1,183409;;1,183409;1,183408;-1E-06;;-0,025702;0,025397;0,051099
307;1,183408;;1,183408;1,209109;0,025701;;0,025397;1E-06;-0,025396
308;1,209109;;1,209109;1,209413;0,000304;;1E-06;0,000303;0,000302
309;1,209413;;1,209413;1,209716;0,000303;;0,000303;0;-0,000303
310;1,209716;;1,209716;1,209716;0;;0;-0,0002;-0,0002
311;1,209716;;1,209716;1,209716;0;;-0,0002;9,5E-05;0,000295
312;1,209716;;1,209716;1,209916;0,0002;;9,5E-05;2,7E-05;-6,8E-05
313;1,209916;;1,209916;1,210021;0,000105;;2,7E-05;-0,000404;-0,000431
314;1,210021;;1,210021;1,210099;7,8E-05;;-0,000404;0,000482;0,000886
315;1,210099;;1,210099;1,210581;0,000482;;0,000482;0;-0,000482
316;1,210581;;1,210581;1,210581;0;;0;0;0
317;1,210581;;1,210581;1,210581;0;;0;-0,014053;-0,014053
318;1,210581;;1,210581;1,210581;0;;-0,014053;-0,024465;-0,010412
319;1,210581;;1,210581;1,224634;0,014053;;-0,024465;0,03771;0,062175
320;1,224634;;1,224634;1,263152;0,038518;;0,03771;-0,000674;-0,038384
321;1,263152;;1,263152;1,26396;0,000808;;-0,000674;0,001482;0,002156
322;1,26396;;1,26396;1,265442;0,001482;;0,001482;0;-0,001482
323;1,265442;;1,265442;1,265442;0;;0;0;0
324;1,265442;;1,265442;1,265442;0;;0;0;0
325;1,265442;;1,265442;1,265442;0;;0;0;0
326;1,265442;;1,265442;1,265442;0;;0;0;0
327;1,265442;;1,265442;1,265442;0;;0;0;0
328;1,265442;;1,265442;1,265442;0;;0;-0,000263;-0,000263
329;1,265442;;1,265442;1,265442;0;;-0,000263;7,1E-05;0,000334
330;1,265442;;1,265442;1,265705;0,000263;;7,1E-05;0,000192;0,000121
331;1,265705;;1,265705;1,265897;0,000192;;0,000192;-0,013284;-0,013476
332;1,265897;;1,265897;1,265897;0;;-0,013284;-0,025912;-0,012628
333;1,265897;;1,265897;1,279181;0,013284;;-0,025912;-0,170712;-0,1448
334;1,279181;;1,279181;1,318377;0,039196;;-0,170712;0,209283;0,379995
335;1,318377;;1,318377;1,528285;0,209908;;0,209283;0,000625;-0,208658
336;1,528285;;1,528285;1,52891;0,000625;;0,000625;-0,000292;-0,000917
337;1,52891;;1,52891;1,52891;0;;-0,000292;-0,00023;6,2E-05
338;1,52891;;1,52891;1,529202;0,000292;;-0,00023;0,00016;0,00039
339;1,529202;;1,529202;1,529724;0,000522;;0,00016;-0,009502;-0,009662
340;1,529724;;1,529724;1,530086;0,000362;;-0,009502;0,006816;0,016318
341;1,530086;;1,530086;1,53995;0,009864;;0,006816;-0,015104;-0,02192
342;1,53995;;1,53995;1,542998;0,003048;;-0,015104;0,017594;0,032698
343;1,542998;;1,542998;1,56115;0,018152;;0,017594;0,000558;-0,017036
344;1,56115;;1,56115;1,561708;0,000558;;0,000558;-0,003345;-0,003903
345;1,561708;;1,561708;1,561708;0;;-0,003345;-0,006759;-0,003414
346;1,561708;;1,561708;1,565053;0,003345;;-0,006759;0,004072;0,010831
347;1,565053;;1,565053;1,575157;0,010104;;0,004072;0,005421;0,001349
348;1,575157;;1,575157;1,581189;0,006032;;0,005421;-0,000103;-0,005524
349;1,581189;;1,581189;1,5818;0,000611;;-0,000103;0,000714;0,000817
350;1,5818;;1,5818;1,582514;0,000714;;0,000714;0;-0,000714
351;1,582514;;1,582514;1,582514;0;;0;-0,000447;-0,000447
352;1,582514;;1,582514;1,582514;0;;-0,000447;-0,012161;-0,011714
353;1,582514;;1,582514;1,582961;0,000447;;-0,012161;0,008194;0,020355
354;1,582961;;1,582961;1,595569;0,012608;;0,008194;0,0039;-0,004294
355;1,595569;;1,595569;1,599983;0,004414;;0,0039;0,000514;-0,003386
356;1,599983;;1,599983;1,600497;0,000514;;0,000514;-0,000569;-0,001083
357;1,600497;;1,600497;1,600497;0;;-0,000569;0,000569;0,001138
358;1,600497;;1,600497;1,601066;0,000569;;0,000569;-0,000329;-0,000898
359;1,601066;;1,601066;1,601066;0;;-0,000329;-0,000496;-0,000167
360;1,601066;;1,601066;1,601395;0,000329;;-0,000496;-0,001988;-0,001492
361;1,601395;;1,601395;1,60222;0,000825;;-0,001988;0,002068;0,004056
362;1,60222;;1,60222;1,605033;0,002813;;0,002068;-0,001484;-0,003552
363;1,605033;;1,605033;1,605778;0,000745;;-0,001484;0,001997;0,003481
364;1,605778;;1,605778;1,608007;0,002229;;0,001997;0,000104;-0,001893
365;1,608007;;1,608007;1,608239;0,000232;;0,000104;-0,000363;-0,000467
366;1,608239;;1,608239;1,608367;0,000128;;-0,000363;-0,001125;-0,000762
367;1,608367;;1,608367;1,608858;0,000491;;-0,001125;0,001264;0,002389
368;1,608858;;1,608858;1,610474;0,001616;;0,001264;-0,010721;-0,011985
369;1,610474;;1,610474;1,610826;0,000352;;-0,010721;-0,01432;-0,003599
370;1,610826;;1,610826;1,621899;0,011073;;-0,01432;0,02461;0,03893
371;1,621899;;1,621899;1,647292;0,025393;;0,02461;0,000328;-0,024282
372;1,647292;;1,647292;1,648075;0,000783;;0,000328;0,000455;0,000127
373;1,648075;;1,648075;1,64853;0,000455;;0,000455;-0,000602;-0,001057
374;1,64853;;1,64853;1,64853;0;;-0,000602;-0,00922;-0,008618
375;1,64853;;1,64853;1,649132;0,000602;;-0,00922;0,009367;0,018587
376;1,649132;;1,649132;1,658954;0,009822;;0,009367;0,000455;-0,008912
377;1,658954;;1,658954;1,659409;0,000455;;0,000455;-0,001165;-0,00162
378;1,659409;;1,659409;1,659409;0;;-0,001165;-0,014709;-0,013544
379;1,659409;;1,659409;1,660574;0,001165;;-0,014709;-0,012853;0,001856
380;1,660574;;1,660574;1,676448;0,015874;;-0,012853;0,027989;0,040842
381;1,676448;;1,676448;1,705175;0,028727;;0,027989;0,000738;-0,027251
382;1,705175;;1,705175;1,705913;0,000738;;0,000738;0;-0,000738
383;1,705913;;1,705913;1,705913;0;;0;-0,000609;-0,000609
384;1,705913;;1,705913;1,705913;0;;-0,000609;0,000609;0,001218
385;1,705913;;1,705913;1,706522;0,000609;;0,000609;-0,001005;-0,001614
386;1,706522;;1,706522;1,706522;0;;-0,001005;0,001005;0,00201
387;1,706522;;1,706522;1,707527;0,001005;;0,001005;-0,000363;-0,001368
388;1,707527;;1,707527;1,707527;0;;-0,000363;-0,000327;3,6E-05
389;1,707527;;1,707527;1,70789;0,000363;;-0,000327;0,00069;0,001017
390;1,70789;;1,70789;1,70858;0,00069;;0,00069;-0,000268;-0,000958
391;1,70858;;1,70858;1,70858;0;;-0,000268;-0,012991;-0,012723
392;1,70858;;1,70858;1,708848;0,000268;;-0,012991;-0,02176;-0,008769
393;1,708848;;1,708848;1,722107;0,013259;;-0,02176;-0,037128;-0,015368
394;1,722107;;1,722107;1,757126;0,035019;;-0,037128;0,071392;0,10852
395;1,757126;;1,757126;1,829273;0,072147;;0,071392;0,00012;-0,071272
396;1,829273;;1,829273;1,830028;0,000755;;0,00012;0,000635;0,000515
397;1,830028;;1,830028;1,830663;0,000635;;0,000635;0;-0,000635
398;1,830663;;1,830663;1,830663;0;;0;0;0
399;1,830663;;1,830663;1,830663;0;;0;-0,000319;-0,000319
400;1,830663;;1,830663;1,830663;0;;-0,000319;0,000215;0,000534
401;1,830663;;1,830663;1,830982;0,000319;;0,000215;-0,02046;-0,020675
402;1,830982;;1,830982;1,831086;0,000104;;-0,02046;0,019222;0,039682
403;1,831086;;1,831086;1,85165;0,020564;;0,019222;-0,00115;-0,020372
404;1,85165;;1,85165;1,852992;0,001342;;-0,00115;-0,031984;-0,030834
405;1,852992;;1,852992;1,855484;0,002492;;-0,031984;0,034222;0,066206
406;1,855484;;1,855484;1,88996;0,034476;;0,034222;-0,000244;-0,034466
407;1,88996;;1,88996;1,890214;0,000254;;-0,000244;-0,018807;-0,018563
408;1,890214;;1,890214;1,890712;0,000498;;-0,018807;0,019221;0,038028
409;1,890712;;1,890712;1,910017;0,019305;;0,019221;-0,071999;-0,09122
410;1,910017;;1,910017;1,910101;8,4E-05;;-0,071999;0,071925;0,143924
411;1,910101;;1,910101;1,982184;0,072083;;0,071925;-0,054498;-0,126423
412;1,982184;;1,982184;1,982342;0,000158;;-0,054498;-0,862749;-0,808251
413;1,982342;;1,982342;2,036998;0,054656;;-0,862749;0,850679;1,713428
414;2,036998;;2,036998;2,954403;0,917405;;0,850679;0,064928;-0,785751
415;2,954403;;2,954403;3,021129;0,066726;;0,064928;0,001436;-0,063492
416;3,021129;;3,021129;3,022927;0,001798;;0,001436;4,7E-05;-0,001389
417;3,022927;;3,022927;3,023289;0,000362;;4,7E-05;-0,000743;-0,00079
418;3,023289;;3,023289;3,023604;0,000315;;-0,000743;0,000582;0,001325
419;3,023604;;3,023604;3,024662;0,001058;;0,000582;-0,000455;-0,001037
420;3,024662;;3,024662;3,025138;0,000476;;-0,000455;0,000448;0,000903
421;3,025138;;3,025138;3,026069;0,000931;;0,000448;0,000311;-0,000137
422;3,026069;;3,026069;3,026552;0,000483;;0,000311;-2E-06;-0,000313
423;3,026552;;3,026552;3,026724;0,000172;;-2E-06;-0,000229;-0,000227
424;3,026724;;3,026724;3,026898;0,000174;;-0,000229;-3,1E-05;0,000198
425;3,026898;;3,026898;3,027301;0,000403;;-3,1E-05;8,5E-05;0,000116
426;3,027301;;3,027301;3,027735;0,000434;;8,5E-05;-0,000433;-0,000518
427;3,027735;;3,027735;3,028084;0,000349;;-0,000433;0,000782;0,001215
428;3,028084;;3,028084;3,028866;0,000782;;0,000782;-0,000249;-0,001031
429;3,028866;;3,028866;3,028866;0;;-0,000249;-0,000558;-0,000309
430;3,028866;;3,028866;3,029115;0,000249;;-0,000558;-0,009286;-0,008728
431;3,029115;;3,029115;3,029922;0,000807;;-0,009286;0,009714;0,019
432;3,029922;;3,029922;3,040015;0,010093;;0,009714;-0,000106;-0,00982
433;3,040015;;3,040015;3,040394;0,000379;;-0,000106;-3E-06;0,000103
434;3,040394;;3,040394;3,040879;0,000485;;-3E-06;-0,000202;-0,000199
435;3,040879;;3,040879;3,041367;0,000488;;-0,000202;-0,010192;-0,00999
436;3,041367;;3,041367;3,042057;0,00069;;-0,010192;0,010493;0,020685
437;3,042057;;3,042057;3,052939;0,010882;;0,010493;-0,000156;-0,010649
438;3,052939;;3,052939;3,053328;0,000389;;-0,000156;0,000305;0,000461
439;3,053328;;3,053328;3,053873;0,000545;;0,000305;-0,011583;-0,011888
440;3,053873;;3,053873;3,054113;0,00024;;-0,011583;0,011462;0,023045
441;3,054113;;3,054113;3,065936;0,011823;;0,011462;0,000309;-0,011153
442;3,065936;;3,065936;3,066297;0,000361;;0,000309;-0,000397;-0,000706
443;3,066297;;3,066297;3,066349;5,2E-05;;-0,000397;0,000147;0,000544
444;3,066349;;3,066349;3,066798;0,000449;;0,000147;-0,006541;-0,006688
445;3,066798;;3,066798;3,0671;0,000302;;-0,006541;0,006377;0,012918
446;3,0671;;3,0671;3,073943;0,006843;;0,006377;7,9E-05;-0,006298
447;3,073943;;3,073943;3,074409;0,000466;;7,9E-05;-5E-06;-8,4E-05
448;3,074409;;3,074409;3,074796;0,000387;;-5E-06;0,000392;0,000397
449;3,074796;;3,074796;3,075188;0,000392;;0,000392;-0,000282;-0,000674
450;3,075188;;3,075188;3,075188;0;;-0,000282;-0,000237;4,5E-05
451;3,075188;;3,075188;3,07547;0,000282;;-0,000237;-0,003534;-0,003297
452;3,07547;;3,07547;3,075989;0,000519;;-0,003534;-0,000874;0,00266
453;3,075989;;3,075989;3,080042;0,004053;;-0,000874;0,002479;0,003353
454;3,080042;;3,080042;3,084969;0,004927;;0,002479;0,002448;-3,1E-05
455;3,084969;;3,084969;3,087417;0,002448;;0,002448;0;-0,002448
456;3,087417;;3,087417;3,087417;0;;0;-0,000495;-0,000495
457;3,087417;;3,087417;3,087417;0;;-0,000495;0,000447;0,000942
458;3,087417;;3,087417;3,087912;0,000495;;0,000447;-0,010219;-0,010666
459;3,087912;;3,087912;3,08796;4,8E-05;;-0,010219;0,00756;0,017779
460;3,08796;;3,08796;3,098227;0,010267;;0,00756;0,002254;-0,005306
461;3,098227;;3,098227;3,100934;0,002707;;0,002254;0,000453;-0,001801
462;3,100934;;3,100934;3,101387;0,000453;;0,000453;-0,001086;-0,001539
463;3,101387;;3,101387;3,101387;0;;-0,001086;-0,011287;-0,010201
464;3,101387;;3,101387;3,102473;0,001086;;-0,011287;0,002802;0,014089
465;3,102473;;3,102473;3,114846;0,012373;;0,002802;0,009434;0,006632
466;3,114846;;3,114846;3,124417;0,009571;;0,009434;-0,049834;-0,059268
467;3,124417;;3,124417;3,124554;0,000137;;-0,049834;0,049761;0,099595
468;3,124554;;3,124554;3,174525;0,049971;;0,049761;0,00021;-0,049551
469;3,174525;;3,174525;3,174735;0,00021;;0,00021;-0,00034;-0,00055
470;3,174735;;3,174735;3,174735;0;;-0,00034;-0,000258;8,2E-05
471;3,174735;;3,174735;3,175075;0,00034;;-0,000258;0,000598;0,000856
472;3,175075;;3,175075;3,175673;0,000598;;0,000598;0;-0,000598
473;3,175673;;3,175673;3,175673;0;;0;0;0
474;3,175673;;3,175673;3,175673;0;;0;-0,00028;-0,00028
475;3,175673;;3,175673;3,175673;0;;-0,00028;-0,000785;-0,000505
476;3,175673;;3,175673;3,175953;0,00028;;-0,000785;0,001065;0,00185
477;3,175953;;3,175953;3,177018;0,001065;;0,001065;0;-0,001065
478;3,177018;;3,177018;3,177018;0;;0;-0,000688;-0,000688
479;3,177018;;3,177018;3,177018;0;;-0,000688;0,00014;0,000828
480;3,177018;;3,177018;3,177706;0,000688;;0,00014;-0,007117;-0,007257
481;3,177706;;3,177706;3,178254;0,000548;;-0,007117;0,006674;0,013791
482;3,178254;;3,178254;3,185919;0,007665;;0,006674;0,000991;-0,005683
483;3,185919;;3,185919;3,18691;0,000991;;0,000991;0;-0,000991
484;3,18691;;3,18691;3,18691;0;;0;-0,005397;-0,005397
